,VESSEL_HASH,speed,LON,LAT,COURSE,HEADING,TIMESTAMP,departurePortName,status,avg_speed,waypoints
599,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.5,-4.911157,35.93172,114,94,2015-04-08 04:43:00,CEUTA,sailing,1.7625138024922087,-1
600,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.6,-4.908007,35.93081,99,90,2015-04-08 04:47:00,CEUTA,sailing,1.5179679444520568,-1
601,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.6,-4.904363,35.93044,99,91,2015-04-08 04:50:00,CEUTA,sailing,2.2609482319335372,-1
602,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.8,-4.901618,35.92969,109,91,2015-04-08 04:53:00,CEUTA,sailing,1.7565524986125718,-1
603,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-4.898288,35.92912,103,92,2015-04-08 04:56:00,CEUTA,sailing,2.085451598006642,-1
604,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.9,-4.895583,35.92871,101,91,2015-04-08 04:59:00,CEUTA,sailing,1.6888244744406276,-1
605,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.8,-4.892357,35.92811,103,88,2015-04-08 05:02:00,CEUTA,sailing,2.0255075891625487,-1
606,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.9,-4.889246,35.92767,95,87,2015-04-08 05:05:00,CEUTA,sailing,1.9394823025457815,-1
607,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.7,-4.885768,35.92737,88,86,2015-04-08 05:09:00,CEUTA,sailing,1.6161641172995274,-1
608,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.4,-4.884233,35.92723,86,85,2015-04-08 05:11:00,CEUTA,sailing,1.427195502635472,-1
609,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.6,-4.883445,35.92717,99,86,2015-04-08 05:13:00,CEUTA,sailing,0.7317416321264418,-1
610,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.7,-4.882855,35.9271,94,84,2015-04-08 05:17:00,CEUTA,sailing,0.2750639032868779,-1
611,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.6,-4.882562,35.92711,89,84,2015-04-08 05:19:00,CEUTA,sailing,0.2714542581469301,-1
612,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.3,-4.879393,35.92691,90,83,2015-04-08 05:22:00,CEUTA,sailing,1.9600647328719958,-1
613,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.3,-4.873212,35.92788,320,306,2015-04-08 05:27:00,CEUTA,sailing,2.317277534407458,-1
614,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.8,-4.874609,35.92659,97,85,2015-04-08 05:30:00,CEUTA,sailing,1.1737665277267235,-1
615,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.0,-4.889777,35.92818,268,271,2015-04-08 05:37:00,CEUTA,sailing,4.034684905631196,-1
616,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-4.894752,35.92797,266,270,2015-04-08 05:40:00,CEUTA,sailing,3.073722338447687,-1
617,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-4.931882,35.92825,274,269,2015-04-08 06:02:00,CEUTA,sailing,3.1255097420082185,-1
618,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.0,-4.938297,35.92859,272,271,2015-04-08 06:05:00,CEUTA,sailing,3.965434452976917,-1
619,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.0,-4.959293,35.92969,276,272,2015-04-08 06:20:00,CEUTA,sailing,2.5956537366100294,-1
620,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.7,-5.174215,35.9404,262,264,2015-04-08 08:14:00,CEUTA,sailing,3.495592675020886,-1
621,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.186663,35.93874,257,256,2015-04-08 08:21:00,CEUTA,sailing,3.322274255510464,-1
622,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.201065,35.93519,249,263,2015-04-08 08:28:00,CEUTA,sailing,3.924093826563988,-1
623,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.5,-5.205815,35.9341,254,262,2015-04-08 08:30:00,CEUTA,sailing,4.512461787700738,-1
624,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.209758,35.93311,253,258,2015-04-08 08:33:00,CEUTA,sailing,2.5094964430140845,-1
625,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.216305,35.93127,253,263,2015-04-08 08:36:00,CEUTA,sailing,4.197930672680968,-1
626,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.222703,35.92986,255,260,2015-04-08 08:40:00,CEUTA,sailing,3.033114280065841,-1
627,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-5.227415,35.92891,262,267,2015-04-08 08:43:00,CEUTA,sailing,2.9671680551214132,-1
628,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.6,-5.231265,35.92841,260,267,2015-04-08 08:45:00,CEUTA,sailing,3.5947516421861576,-1
629,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.7,-5.234623,35.92766,222,182,2015-04-08 08:47:00,CEUTA,sailing,3.1858666368363657,-1
630,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.9,-5.23486,35.92614,141,107,2015-04-08 08:49:00,CEUTA,sailing,1.4244126770846897,-1
631,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.4,-5.233235,35.92552,105,97,2015-04-08 08:51:00,CEUTA,sailing,1.610425833400263,-1
632,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.1,-5.227304,35.92294,127,110,2015-04-08 09:00:00,CEUTA,sailing,1.3308345641356512,-1
633,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.6,-5.22026,35.91816,87,83,2015-04-08 09:13:00,CEUTA,sailing,1.2126376261092553,-1
634,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-5.217243,35.91805,85,86,2015-04-08 09:16:00,CEUTA,sailing,1.8635831094403454,-1
635,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.2,-5.215014,35.91796,99,84,2015-04-08 09:19:00,CEUTA,sailing,1.3770470483566994,-1
636,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.0,-5.213295,35.91799,96,84,2015-04-08 09:21:00,CEUTA,sailing,1.591909037199538,-1
637,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.4,-5.211405,35.91804,83,83,2015-04-08 09:23:00,CEUTA,sailing,1.75061227776132,-1
638,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.3,-5.208678,35.91791,107,77,2015-04-08 09:27:00,CEUTA,sailing,1.2639337429295372,-1
639,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.6,-5.195227,35.91815,100,83,2015-04-08 09:42:00,CEUTA,sailing,1.6608815968356836,-1
640,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.8,-5.192123,35.91803,67,79,2015-04-08 09:47:00,CEUTA,sailing,1.150488415397808,-1
641,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.3,-5.188892,35.91795,87,76,2015-04-08 09:53:00,CEUTA,sailing,0.9975278560795731,-1
642,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.2,-5.187075,35.91821,96,81,2015-04-08 09:56:00,CEUTA,sailing,1.13302952570208,-1
643,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.5,-5.146278,35.92571,75,87,2015-04-08 10:57:00,CEUTA,sailing,1.2592793158023952,-1
644,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.8,-5.110038,35.93225,89,86,2015-04-08 11:59:00,CEUTA,sailing,1.0999219827258797,-1
645,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.0,-4.954085,35.94043,96,88,2015-04-08 15:12:00,CEUTA,sailing,1.4984396479125859,-1
646,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-4.948668,35.9411,81,91,2015-04-08 15:17:00,CEUTA,sailing,2.021584114490952,-1
647,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.9,-4.93255,35.94196,80,89,2015-04-08 15:34:00,CEUTA,sailing,1.7582709136176657,-1
648,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-4.922399,35.9424,91,86,2015-04-08 15:45:00,CEUTA,sailing,1.7105271938335425,-1
649,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.8,-4.91887,35.94265,84,89,2015-04-08 15:49:00,CEUTA,sailing,1.6378907951567923,-1
650,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.8,-4.914558,35.94301,89,88,2015-04-08 15:52:00,CEUTA,sailing,2.6709887242604142,-1
651,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.7,-4.907117,35.94329,85,92,2015-04-08 15:59:00,CEUTA,sailing,1.9699117051787292,-1
652,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.4,-4.90183,35.94333,81,86,2015-04-08 16:04:00,CEUTA,sailing,1.9582041897703466,-1
653,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.5,-4.896862,35.94353,88,89,2015-04-08 16:08:00,CEUTA,sailing,2.30186302550881,-1
654,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.9,-4.888482,35.94355,96,87,2015-04-08 16:15:00,CEUTA,sailing,2.216937530770977,-1
655,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.4,-4.884177,35.94364,100,76,2015-04-08 16:19:00,CEUTA,sailing,1.9934910480464083,-1
656,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-5.140713,35.96579,271,267,2015-04-08 18:26:00,CEUTA,sailing,3.7546000193995246,-1
657,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.145655,35.96533,263,259,2015-04-08 18:30:00,CEUTA,sailing,2.2978528550547197,-1
658,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.2,-5.159934,35.96318,250,256,2015-04-08 18:37:00,CEUTA,sailing,3.820094287235865,-1
659,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.5,-5.17122,35.96096,256,256,2015-04-08 18:43:00,CEUTA,sailing,3.5500830763672506,-1
660,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.177168,35.96019,262,258,2015-04-08 18:46:00,CEUTA,sailing,3.702242715959989,-1
661,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.2,-5.181782,35.95963,261,252,2015-04-08 18:49:00,CEUTA,sailing,2.8690489457965813,-1
662,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.187585,35.95852,261,250,2015-04-08 18:52:00,CEUTA,sailing,3.64704130814362,-1
663,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.7,-5.193038,35.95745,256,250,2015-04-08 18:55:00,CEUTA,sailing,3.430239137814737,-1
664,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.199564,35.95605,254,245,2015-04-08 18:59:00,CEUTA,sailing,3.0900367848884884,-1
665,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.5,-5.203893,35.95449,247,242,2015-04-08 19:01:00,CEUTA,sailing,4.260652046834317,-1
666,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.210023,35.95189,247,241,2015-04-08 19:05:00,CEUTA,sailing,3.0826833093037687,-1
667,0x6d6794f3186f584637721a1e1789fd2e71c28195,6.1,-5.214418,35.9497,236,241,2015-04-08 19:08:00,CEUTA,sailing,3.031117197959203,-1
668,0x6d6794f3186f584637721a1e1789fd2e71c28195,6.0,-5.218022,35.94771,236,241,2015-04-08 19:10:00,CEUTA,sailing,3.811950111010444,-1
669,0x6d6794f3186f584637721a1e1789fd2e71c28195,6.2,-5.221543,35.94584,236,242,2015-04-08 19:12:00,CEUTA,sailing,3.6914543966330915,-1
670,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.6,-5.225148,35.94378,237,242,2015-04-08 19:14:00,CEUTA,sailing,3.844502537383427,-1
671,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.229318,35.94145,232,239,2015-04-08 19:17:00,CEUTA,sailing,2.9486407967708113,-1
672,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.23246,35.9397,236,242,2015-04-08 19:19:00,CEUTA,sailing,3.3300735089125566,-1
673,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.23609,35.93769,236,225,2015-04-08 19:21:00,CEUTA,sailing,3.8419789782262206,-1
674,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.6,-5.234205,35.93429,131,115,2015-04-08 19:26:00,CEUTA,sailing,1.4398419075713043,-1
675,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.1,-5.225402,35.9302,109,100,2015-04-08 19:32:00,CEUTA,sailing,2.995909117628613,-1
676,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.2,-5.22154,35.9291,106,91,2015-04-08 19:35:00,CEUTA,sailing,2.478765481289691,-1
677,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.3,-5.218148,35.9285,102,84,2015-04-08 19:38:00,CEUTA,sailing,2.126331674332317,-1
678,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.7,-5.214938,35.92811,89,83,2015-04-08 19:40:00,CEUTA,sailing,2.994078518149178,-1
679,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.1,-5.209512,35.92773,97,79,2015-04-08 19:45:00,CEUTA,sailing,2.0145518619259852,-1
680,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-5.205628,35.9276,89,76,2015-04-08 19:48:00,CEUTA,sailing,2.398873446415928,-1
681,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.4,-4.972255,35.9292,96,85,2015-04-08 23:02:00,CEUTA,sailing,2.2277442221976167,-1
682,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.1,-4.938215,35.92862,90,80,2015-04-08 23:28:00,CEUTA,sailing,2.4248533395306255,-1
683,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.0,-4.932885,35.92891,88,81,2015-04-08 23:32:00,CEUTA,sailing,2.471242349854473,-1
684,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.8,-4.910032,35.93152,86,85,2015-04-08 23:52:00,CEUTA,sailing,2.1297739665257405,-1
685,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.5,-4.907918,35.93149,88,84,2015-04-08 23:54:00,CEUTA,sailing,1.9576044961927357,-1
686,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-4.90473,35.93163,84,82,2015-04-08 23:56:00,CEUTA,sailing,2.9546968027461245,-1
687,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.6,-4.89477,35.93166,89,84,2015-04-09 00:05:00,CEUTA,sailing,2.0493920124732403,-1
688,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.9,-4.889833,35.93163,91,84,2015-04-09 00:09:00,CEUTA,sailing,2.2856903461246874,-1
689,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.0,-4.885308,35.93157,90,83,2015-04-09 00:12:00,CEUTA,sailing,2.7934554151679776,-1
690,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.1,-4.882785,35.93145,97,94,2015-04-09 00:14:00,CEUTA,sailing,2.3387519754069457,-1
691,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.9,-4.860825,35.92775,99,95,2015-04-09 00:32:00,CEUTA,sailing,2.291103063070095,-1
692,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.0,-4.857473,35.92727,93,95,2015-04-09 00:34:00,CEUTA,sailing,3.1353640210646807,-1
693,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.2,-4.873703,35.92607,271,278,2015-04-09 00:49:00,CEUTA,sailing,2.009173065227497,-1
694,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.2,-4.88973,35.92708,275,275,2015-04-09 00:57:00,CEUTA,sailing,3.7173131683766463,-1
695,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.0,-5.209798,35.89361,257,275,2015-04-09 03:53:00,CEUTA,sailing,3.386082137483016,-1
696,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.2,-5.209435,35.88795,119,89,2015-04-09 04:00:00,CEUTA,sailing,1.5004308004697848,-1
697,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.0,-5.205399,35.88647,117,96,2015-04-09 04:03:00,CEUTA,sailing,2.653581292279939,-1
698,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.8,-5.203253,35.88553,117,94,2015-04-09 04:05:00,CEUTA,sailing,2.1692996031379805,-1
699,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.6,-5.19939,35.8841,119,95,2015-04-09 04:07:00,CEUTA,sailing,3.814058379698212,-1
700,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.186025,35.8793,105,87,2015-04-09 04:16:00,CEUTA,sailing,2.9219789625807127,-1
701,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.9,-5.058145,35.89133,78,75,2015-04-09 05:54:00,CEUTA,sailing,2.4271466387009113,-1
702,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.6,-5.049352,35.89264,77,76,2015-04-09 06:01:00,CEUTA,sailing,2.3518644841672764,-1
703,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.6,-5.012415,35.89979,74,74,2015-04-09 06:27:00,CEUTA,sailing,2.6796765657870565,-1
704,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.0,-4.987648,35.90639,69,75,2015-04-09 06:46:00,CEUTA,sailing,2.498178812581341,-1
705,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.9,-5.19468,35.93206,273,287,2015-04-09 09:27:00,CEUTA,sailing,2.39955541856165,-1
706,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-5.198838,35.93242,276,286,2015-04-09 09:31:00,CEUTA,sailing,1.9322015365324736,-1
707,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-5.202034,35.93288,281,286,2015-04-09 09:35:00,CEUTA,sailing,1.4948769395743637,-1
708,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.7,-5.204387,35.93301,279,285,2015-04-09 09:37:00,CEUTA,sailing,2.1820263184925444,-1
709,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-5.20627,35.9331,268,283,2015-04-09 09:39:00,CEUTA,sailing,1.7455088853576335,-1
710,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.0,-5.209048,35.93331,277,285,2015-04-09 09:41:00,CEUTA,sailing,2.579561164707741,-1
711,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-5.212308,35.93364,269,285,2015-04-09 09:45:00,CEUTA,sailing,1.516972168842369,-1
712,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.2,-5.214648,35.93384,274,285,2015-04-09 09:47:00,CEUTA,sailing,2.1745661629983304,-1
713,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.1,-5.216772,35.93413,280,282,2015-04-09 09:49:00,CEUTA,sailing,1.9849130894238565,-1
714,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.1,-5.22018,35.93453,266,236,2015-04-09 09:52:00,CEUTA,sailing,2.118144373995201,-1
715,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.7,-5.21977,35.93234,124,86,2015-04-09 09:56:00,CEUTA,sailing,1.0315039228885594,-1
716,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.3,-5.215487,35.93167,98,88,2015-04-09 10:00:00,CEUTA,sailing,2.006985240304829,-1
717,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.9,-5.205963,35.92885,272,270,2015-04-09 11:52:00,CEUTA,sailing,0.1642315225993986,-1
718,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.211339,35.92917,271,271,2015-04-09 11:55:00,CEUTA,sailing,3.3243922151367262,-1
719,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.216902,35.92957,275,269,2015-04-09 11:59:00,CEUTA,sailing,2.5821121250648464,-1
720,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.22141,35.93002,276,270,2015-04-09 12:01:00,CEUTA,sailing,4.194818886074254,-1
721,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.9,-5.226305,35.93057,274,272,2015-04-09 12:04:00,CEUTA,sailing,3.04061849701444,-1
722,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-5.233575,35.93139,279,270,2015-04-09 12:09:00,CEUTA,sailing,2.7096661804228717,-1
723,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.9,-5.237293,35.93187,279,267,2015-04-09 12:11:00,CEUTA,sailing,3.4711632953196263,-1
724,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-5.24069,35.93207,271,265,2015-04-09 12:13:00,CEUTA,sailing,3.150817087616118,-1
725,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.245063,35.93231,274,264,2015-04-09 12:15:00,CEUTA,sailing,4.055167514836934,-1
726,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.24896,35.93242,271,261,2015-04-09 12:18:00,CEUTA,sailing,2.406513683426871,-1
727,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.5,-5.253023,35.93244,268,263,2015-04-09 12:20:00,CEUTA,sailing,3.7620826151963898,-1
728,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.6,-5.256855,35.93245,270,261,2015-04-09 12:22:00,CEUTA,sailing,3.548160229624586,-1
729,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.7,-5.261078,35.9324,269,261,2015-04-09 12:24:00,CEUTA,sailing,3.910459247901255,-1
730,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.265003,35.93232,268,262,2015-04-09 12:26:00,CEUTA,sailing,3.6350140758957674,-1
731,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.9,-5.269321,35.93215,272,263,2015-04-09 12:28:00,CEUTA,sailing,4.001245519390604,-1
732,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.9,-5.276017,35.93187,264,262,2015-04-09 12:31:00,CEUTA,sailing,4.136945484211914,-1
733,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.9,-5.282052,35.93152,263,262,2015-04-09 12:34:00,CEUTA,sailing,3.7315682780498802,-1
734,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.8,-5.285437,35.93126,265,261,2015-04-09 12:37:00,CEUTA,sailing,2.0956608301177537,-1
735,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.5,-5.29201,35.93144,283,280,2015-04-09 12:40:00,CEUTA,sailing,4.058928497608551,-1
736,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.1,-5.295445,35.93164,263,259,2015-04-09 12:42:00,CEUTA,sailing,3.18594212043864,-1
737,0x6d6794f3186f584637721a1e1789fd2e71c28195,5.3,-5.299028,35.93131,262,260,2015-04-09 12:44:00,CEUTA,sailing,3.331633954676654,-1
738,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.7,-5.30236,35.93089,256,258,2015-04-09 12:46:00,CEUTA,sailing,3.109598397670219,-1
739,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.6,-5.305695,35.93024,257,262,2015-04-09 12:48:00,CEUTA,sailing,3.146067531412514,-1
740,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.5,-5.308715,35.92963,254,259,2015-04-09 12:50:00,CEUTA,sailing,2.852768611666633,-1
741,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.2,-5.311873,35.92906,266,266,2015-04-09 12:52:00,CEUTA,sailing,2.9713226976199314,-1
742,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.4,-5.314775,35.92871,259,267,2015-04-09 12:54:00,CEUTA,sailing,2.706509198930033,-1
743,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.8,-5.317888,35.92827,260,264,2015-04-09 12:56:00,CEUTA,sailing,2.911057068813769,-1
744,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.8,-5.32113,35.92785,258,256,2015-04-09 12:58:00,CEUTA,sailing,3.026937248832136,-1
745,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.8,-5.32428,35.92709,259,263,2015-04-09 13:00:00,CEUTA,sailing,3.0003572032424777,-1
746,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.6,-5.327575,35.92667,259,251,2015-04-09 13:02:00,CEUTA,sailing,3.075611089424306,-1
747,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.3,-5.330375,35.92582,251,253,2015-04-09 13:04:00,CEUTA,sailing,2.709421275629214,-1
748,0x6d6794f3186f584637721a1e1789fd2e71c28195,4.1,-5.333065,35.92501,250,248,2015-04-09 13:06:00,CEUTA,sailing,2.60120922603103,-1
749,0x6d6794f3186f584637721a1e1789fd2e71c28195,3.3,-5.335428,35.92404,237,223,2015-04-09 13:08:00,CEUTA,sailing,2.3651325593554167,-1
750,0x6d6794f3186f584637721a1e1789fd2e71c28195,2.4,-5.33641,35.92319,223,197,2015-04-09 13:10:00,CEUTA,sailing,1.2025721176776691,-1
751,0x6d6794f3186f584637721a1e1789fd2e71c28195,1.2,-5.33712,35.92238,236,177,2015-04-09 13:12:00,CEUTA,sailing,0.9973387084213987,-1
752,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.7,-5.337821,35.92219,303,184,2015-04-09 13:15:00,CEUTA,sailing,0.44832879058276826,-1
753,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.8,-5.338592,35.92276,286,185,2015-04-09 13:19:00,CEUTA,sailing,0.443899405381368,-1
754,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.9,-5.339392,35.92258,226,146,2015-04-09 13:23:00,CEUTA,sailing,0.3796296296288973,-1
755,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.9,-5.339722,35.92194,195,125,2015-04-09 13:26:00,CEUTA,sailing,0.44448730932067126,WP_1
756,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.6,-5.339765,35.92141,184,105,2015-04-09 13:29:00,CEUTA,sailing,0.3282354805788758,WP_1
757,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.3,-5.339756,35.92105,188,82,2015-04-09 13:32:00,CEUTA,sailing,0.22229165581971294,WP_1
758,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.2,-5.339635,35.92083,142,50,2015-04-09 13:53:00,CEUTA,sailing,0.02214106425310754,WP_1
759,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.1,-5.33933,35.92061,331,32,2015-04-09 14:14:00,CEUTA,sailing,0.033162711986663096,WP_1
760,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.2,-5.33881,35.9203,112,20,2015-04-09 14:35:00,CEUTA,sailing,0.05338557625311609,WP_1
761,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.3,-5.336795,35.92028,46,6,2015-04-09 14:59:00,CEUTA,sailing,0.15548605348286018,WP_1
762,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.2,-5.335765,35.92044,63,354,2015-04-09 15:20:00,CEUTA,sailing,0.09191826341775283,WP_1
763,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.1,-5.335387,35.9206,246,351,2015-04-09 15:41:00,CEUTA,sailing,0.036196474916413486,-1
764,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.0,-5.334963,35.92091,248,342,2015-04-09 16:02:00,CEUTA,sailing,0.046317371536186036,-1
765,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.1,-5.334898,35.92113,17,336,2015-04-09 16:23:00,CEUTA,sailing,0.0202293999063469,-1
766,0x6d6794f3186f584637721a1e1789fd2e71c28195,0.1,-5.334858,35.92129,40,332,2015-04-09 16:44:00,CEUTA,sailing,0.014543582453773093,-1
